"area","age","tree","block","clone","dist_row","dist_col","row","col","dbh","hei","vol","mai"
3,3,2081,21,"C6563",2,3,1,20,13.6,18.3,0.114310795,58.5567485
3,3,2082,21,"C6517",2,3,1,19,12.4,17.4,0.090354743,48.59929449
3,3,2083,21,"C6578",2,3,1,18,16,19.2,0.165996729,80.78167358
3,3,2084,21,"C6489",2,3,1,17,14.5,17.7,0.125680415,67.5999877
3,3,2085,21,"C6555",2,3,1,16,13.1,17.4,0.100844026,54.24118709
3,3,2086,21,"C6599",2,3,1,15,8.5,15,0.036600536,18.74895892
3,3,2087,21,"C6550",2,3,1,14,11.8,17.4,0.081822284,44.00992303
3,3,2088,21,"C6491",2,3,1,13,12.3,17.1,0.08737047,46.99413708
3,3,2089,21,"C6595",2,3,1,12,13.8,18.3,0.117697598,63.30625294
3,3,2090,21,"C6269",2,3,1,11,5.5,11.4,0.011646316,6.264228289
3,3,2091,21,"C6526",2,3,1,10,11.2,17.1,0.07244201,38.96453536
3,3,2092,21,"C6506",2,3,1,9,10.6,16.35,0.062042291,33.37081656
3,3,2093,21,"C6498",2,3,1,8,12.2,17.7,0.088971572,47.85532542
3,3,2094,21,"C6516",2,3,1,7,13,17.55,0.100166422,53.8767229
3,3,2095,21,"C6492",2,3,1,6,9.3,13.5,0.039432835,21.20982141
3,3,2096,21,"C6612",2,3,1,5,10.2,15.15,0.05323182,28.63191015
3,3,2097,21,"C6576",2,3,1,4,11.8,16.35,0.076884733,39.38490649
3,3,2098,21,"C6587",2,3,1,3,11.7,16.65,0.076974043,41.40218937
3,3,2099,21,"C6508",2,3,1,2,11.1,15.6,0.064912583,34.91466682
3,3,2100,21,"C6549",2,3,1,1,13.7,18.45,0.116948819,62.90350584
1,6,1,1,"C6780",2,3,42,1,17.5,26.8,0.282421809,74.47186832
1,6,2,1,"C6721",2,3,42,2,16.9,24.6,0.240872722,63.51578071
1,6,3,1,"C6730",2,3,42,3,10.7,16.4,0.066402125,15.00822068
1,6,4,1,"1046",2,3,42,4,18.1,27.6,0.310409376,81.85191609
1,6,5,1,"C6763",2,3,42,5,11.9,22.4,0.114093867,30.08543679
1,6,6,1,"C6660",2,3,42,6,19.1,26.6,0.328813556,86.70491844
1,6,7,1,"C6663",2,3,42,7,12.1,22.8,0.119970512,31.63505037
1,6,8,1,"C6692",2,3,42,8,16.4,24.8,0.230027669,60.6560463
1,6,9,1,"C6686",2,3,42,9,12.2,22.6,0.120608289,31.80322603
1,6,10,1,"C6765",2,3,42,10,16.1,24.8,0.222371346,58.63714883
1,6,11,1,"C6662",2,3,42,11,9.1,13.2,0.038767666,10.22265429
1,6,12,1,"C6642",2,3,42,12,8.9,14.4,0.040997538,10.81064987
1,6,13,1,"C6764",2,3,42,13,14,24.2,0.167482626,44.16353021
1,6,14,1,"C6633",2,3,42,14,15.9,24,0.209557601,55.25828963
1,6,15,1,"C6771",2,3,42,15,NA,NA,NA,NA
1,6,16,1,"C6728",2,3,42,16,11,0,0.088818691,23.42061988
1,6,17,1,"C6757",2,3,42,17,13.1,0,0.138200751,36.4421861
1,6,18,1,"C6690",2,3,42,18,9.4,18.4,0.059505528,15.69102576
1,6,19,1,"C6640",2,3,42,19,14.4,22.8,0.165062344,43.52532561
1,6,20,1,"C6639",2,3,42,20,18.3,24.8,0.281235247,74.15898357
1,6,21,1,"C6625",2,3,42,21,12.4,20.6,0.112102692,29.56038344
1,6,22,1,"C6653",2,3,42,22,15,24.8,0.19531057,51.50148688
1,6,23,1,"C6762",2,3,42,23,16.7,26.6,0.257053481,67.78248854
1,6,24,1,"C6751",2,3,42,24,15.4,26.8,0.223411291,58.91137217
1,6,25,1,"C6783",2,3,42,25,NA,NA,NA,NA
1,6,26,1,"1274",2,3,42,26,14.1,22.8,0.158811987,35.89471493
1,6,27,1,"C6652",2,3,42,27,17.5,25.6,0.268407369,70.77639771
1,6,28,1,"C6629",2,3,42,28,14.1,23.6,0.165014984,43.51283705
1,6,29,1,"386",2,3,42,29,15.1,24.4,0.194164943,51.19939606
1,6,30,1,"C6749",2,3,42,30,8.6,14.6,0.039093904,10.30868006
1,6,31,1,"C6688",2,3,42,31,14.4,24,0.1747422,39.49526483
1,6,32,1,"C6744",2,3,42,32,10.2,19.4,0.0733049,19.32978513
1,6,33,1,"C6632",2,3,42,33,8,0,0.03408609,8.988168464
1,6,34,1,"1128",2,3,42,34,14.4,24.6,0.179602493,40.59378897
1,6,35,1,"C6719",2,3,42,35,15.9,25.6,0.22513563,59.36606346
1,6,36,1,"C6699",2,3,42,36,NA,NA,NA,NA
1,6,37,1,"C6707",2,3,42,37,9,12.4,0.035440815,9.3453963
1,6,38,1,"C7074",2,3,42,38,20.4,29.2,0.411510742,108.5113575
1,6,39,1,"C6775",2,3,42,39,12.3,19.4,0.103325776,27.24599637
1,6,40,1,"57",2,3,42,40,8,13.4,0.031126956,8.20787378
1,6,41,1,"C6703",2,3,42,41,13.1,22.4,0.136070957,35.88058035
1,6,42,1,"C6656",2,3,42,42,9.3,14.6,0.045125383,11.89912198
1,6,43,1,"C6756",2,3,42,43,8.6,16.4,0.044484238,10.05433585
1,6,44,1,"C6675",2,3,42,44,12.3,20,0.106882279,24.15755259
1,6,45,1,"C6782",2,3,42,45,13.8,20.6,0.136394682,35.96594349
1,6,46,1,"C6745",2,3,42,46,14.1,24.8,0.17436313,45.97785173
1,6,47,1,"C6738",2,3,42,47,NA,NA,NA,NA
1,6,48,1,"C6638",2,3,42,48,14.5,25.8,0.191780449,50.57062838
1,6,49,1,"C6733",2,3,42,49,18.3,26.6,0.304003378,80.162717
1,6,50,1,"C6722",2,3,42,50,10.9,18.4,0.07806409,20.58473691
1,6,51,1,"C6493",2,3,41,50,13.5,24.4,0.158118148,41.69420893
1,6,52,1,"C6508",2,3,41,49,15.7,26.4,0.227620934,34.29795078
1,6,53,1,"C6526",2,3,41,48,13.7,20.6,0.134587949,35.48952557
1,6,54,1,"C6561",2,3,41,47,7.2,14.2,0.02736644,7.216262408
1,6,55,1,"C6516",2,3,41,46,19.1,26.8,0.331561486,87.4295205
1,6,56,1,"C6494",2,3,41,45,11.8,23.6,0.119048215,31.39184966
1,6,57,1,"C6589",2,3,41,44,20.1,27.4,0.37315016,98.39604715
1,6,58,1,"C6603",2,3,41,43,13.8,24.8,0.167621362,44.20011361
1,6,59,1,"C6512",2,3,41,42,20.8,27.2,0.394101802,103.9207901
1,6,60,1,"C6234",2,3,41,41,7.4,14.8,0.030130405,7.945092991
1,6,61,1,"C6497",2,3,41,40,20.5,27.6,0.390017329,102.8437546
1,6,62,1,"C6491",2,3,41,39,15.6,23.6,0.198621264,52.37448451
1,6,63,1,"C6545",2,3,41,38,NA,NA,NA,NA
1,6,64,1,"C6612",2,3,41,37,19.4,26.8,0.341172584,89.96387312
1,6,65,1,"C6555",2,3,41,36,13.8,25.6,0.173639527,45.78704471
1,6,66,1,"C6489",2,3,41,35,15.3,24.2,0.197095722,51.97221404
1,6,67,1,"C6507",2,3,41,34,16.6,23.6,0.22258761,58.69417543
1,6,68,1,"C6576",2,3,41,33,13.4,24.4,0.155977258,41.1296771
1,6,69,1,"C6550",2,3,41,32,13.5,25,0.162443864,42.83485788
1,6,70,1,"C6619",2,3,41,31,11.6,21,0.101341993,26.72289219
1,6,71,1,"C6586",2,3,41,30,17,27.8,0.278928001,73.55058552
1,6,72,1,"C6595",2,3,41,29,14.3,27,0.196644036,51.85310883
1,6,73,1,"C6600",2,3,41,28,14.8,25.4,0.195691443,44.23021658
1,6,74,1,"C6596",2,3,41,27,9.4,14.4,0.045319177,11.95022378
1,6,75,1,"C6580",2,3,41,26,24.4,29.2,0.571421319,150.6782123
1,6,76,1,"C6521",2,3,41,25,8.6,16.6,0.045087369,5.095327843
1,6,77,1,"C6492",2,3,41,24,13.8,24.2,0.163121827,43.01363026
1,6,78,1,"C6524",2,3,41,23,13.2,22.2,0.13661344,36.02362778
1,6,79,1,"C6269",2,3,41,22,NA,NA,NA,NA
1,6,80,1,"C6542",2,3,41,21,15.5,24,0.199992884,52.73616724
1,6,81,1,"C6537",2,3,41,20,17.2,25.4,0.25777503,67.97275383
1,6,82,1,"C6587",2,3,41,19,7.2,15,0.029084667,7.669342291
1,6,83,1,"C6604",2,3,41,18,19.3,27.2,0.3435638,90.59441341
1,6,84,1,"C6506",2,3,41,17,12.6,18.6,0.103057123,27.17515512
1,6,85,1,"C6522",2,3,41,16,18.6,26.8,0.315820959,83.27889752
1,6,86,1,"C6599",2,3,41,15,15.7,25.4,0.218061984,57.5008121
1,6,87,1,"C6563",2,3,41,14,9.9,15,0.052149159,11.78676259
1,6,88,1,"C6517",2,3,41,13,17.7,25.2,0.269305065,71.0131114
1,6,89,1,"C6525",2,3,41,12,18,26,0.287546295,75.8231453
1,6,90,1,"C6270",2,3,41,11,9.2,16.6,0.05102207,13.45402071
1,6,91,1,"C6549",2,3,41,10,16,26,0.231695554,61.09585122
1,6,92,1,"C6607",2,3,41,9,23,27.4,0.477753472,125.9789174
1,6,93,1,"C6498",2,3,41,8,13.5,23.8,0.153804228,40.55667034
1,6,94,1,"C6571",2,3,41,7,19.1,28,0.348096379,91.78961013
1,6,95,1,"C6617",2,3,41,6,12.9,24.6,0.146797671,38.70910992
1,6,96,1,"C6543",2,3,41,5,17.8,26.4,0.286534761,75.55641369
1,6,97,1,"C6605",2,3,41,4,12.4,21.6,0.118164859,31.15891749
1,6,98,1,"C6588",2,3,41,3,12.1,24,0.127006019,33.49024476
1,6,99,1,"C6578",2,3,41,2,15.6,26,0.221185804,58.32453284
1,6,100,1,"C6406",2,3,41,1,13.6,24.8,0.163194084,43.03268361
1,6,101,2,"C6707",2,3,40,1,12.4,24.4,0.135301317,35.67763382
1,6,102,2,"C6738",2,3,40,2,8.9,18.6,0.054481557,10.26160975
1,6,103,2,"C6762",2,3,40,3,17.3,27.2,0.281121339,74.12894725
1,6,104,2,"C6771",2,3,40,4,13.5,25.2,0.163888346,24.69471646
1,6,105,2,"C6730",2,3,40,5,11.8,24.4,0.123540175,27.92257356
1,6,106,2,"C6638",2,3,40,6,15,26.8,0.212886818,56.13617146
1,6,107,2,"1128",2,3,40,7,17,28.4,0.28562441,64.55688262
1,6,108,2,"C6692",2,3,40,8,16.6,27.4,0.262747572,69.28396469
1,6,109,2,"C6629",2,3,40,9,19.8,28.8,0.383666532,101.1691115
1,6,110,2,"C6699",2,3,40,10,9.4,17.8,0.057353625,12.96307709
1,6,111,2,"C6765",2,3,40,11,14.4,23.8,0.173125082,45.65139076
1,6,112,2,"57",2,3,40,12,7.8,14.6,0.032685865,8.618942993
1,6,113,2,"C6782",2,3,40,13,11.9,0,0.097439985,25.69397103
1,6,114,2,"C6663",2,3,40,14,16.4,26.8,0.250728153,66.11456137
1,6,115,2,"C6763",2,3,40,15,9,18.8,0.056273949,14.83889
1,6,116,2,"C6675",2,3,40,16,14.2,22.6,0.159316064,36.00864658
1,6,117,2,"C6756",2,3,40,17,5.9,10.4,0.013439416,3.037579413
1,6,118,2,"C6721",2,3,40,18,14.4,24.4,0.177980916,46.9318267
1,6,119,2,"C6780",2,3,40,19,15.7,26.6,0.229537603,60.52682073
1,6,120,2,"C6751",2,3,40,20,14.2,21.8,0.153062835,40.36117239
1,6,121,2,"C6757",2,3,40,21,13.1,22.6,0.137421439,36.23668917
1,6,122,2,"C6686",2,3,40,22,10.2,19.4,0.0733049,19.32978513
1,6,123,2,"C6656",2,3,40,23,15.3,26.6,0.218928926,57.72941627
1,6,124,2,"C6722",2,3,40,24,8.1,16.8,0.040938977,10.79520773
1,6,125,2,"C6703",2,3,40,25,14,24.6,0.170561114,44.9752973
1,6,126,2,"C6632",2,3,40,26,17,28.4,0.28562441,75.31636306
1,6,127,2,"C6662",2,3,40,27,19.9,27.8,0.372317722,98.17654132
1,6,128,2,"C6728",2,3,40,28,7.8,15.6,0.03518247,9.277273068
1,6,129,2,"C6733",2,3,40,29,16.6,25.2,0.239415723,63.13158424
1,6,130,2,"C6775",2,3,40,30,12,20.6,0.105561527,27.83554199
1,6,131,2,"C6719",2,3,40,31,12.6,22.6,0.127957672,33.74118633
1,6,132,2,"386",2,3,40,32,17.5,28.4,0.301215946,79.42769861
1,6,133,2,"C6652",2,3,40,33,20.4,27.4,0.383425343,101.1055125
1,6,134,2,"C6639",2,3,40,34,14.2,22.8,0.16088325,42.42333927
1,6,135,2,"C6783",2,3,40,35,NA,NA,NA,NA
1,6,136,2,"1046",2,3,40,36,17.3,26.8,0.276531946,72.91876915
1,6,137,2,"C6625",2,3,40,37,8.9,16.4,0.047370764,12.491207
1,6,138,2,"C6633",2,3,40,38,17.7,27,0.290759978,76.67056197
1,6,139,2,"C6688",2,3,40,39,NA,NA,NA,NA
1,6,140,2,"C6660",2,3,40,40,15,24.8,0.19531057,51.50148688
1,6,141,2,"1274",2,3,40,41,7.8,14.6,0.032685865,7.387665423
1,6,142,2,"C6640",2,3,40,42,9.9,16.4,0.057584113,15.18436724
1,6,143,2,"C6764",2,3,40,43,15.4,25,0.206803432,54.53204201
1,6,144,2,"C7074",2,3,40,44,17.2,26.6,0.271340568,71.54985357
1,6,145,2,"C6745",2,3,40,45,17.9,27.2,0.299256004,78.91088102
1,6,146,2,"C6749",2,3,40,46,8.6,16,0.043280433,11.41262687
1,6,147,2,"C6690",2,3,40,47,9.9,19.6,0.070195642,18.50990412
1,6,148,2,"C6642",2,3,40,48,19.4,27.6,0.352506208,92.9524389
1,6,149,2,"C6744",2,3,40,49,9.9,17.2,0.060713313,16.00950682
1,6,150,2,"C6653",2,3,40,50,19.7,27.2,0.356732135,94.06677446
1,6,151,2,"C6489",2,3,39,50,13.2,20.6,0.12571894,33.1508546
1,6,152,2,"C6555",2,3,39,49,14.3,24,0.172523668,45.49280353
1,6,153,2,"C6571",2,3,39,48,20.7,27.4,0.393827257,103.8483953
1,6,154,2,"C6543",2,3,39,47,15.9,24.8,0.217332665,57.30849776
1,6,155,2,"C6605",2,3,39,46,19.4,27.6,0.352506208,92.9524389
1,6,156,2,"C6270",2,3,39,45,11.2,18.6,0.083040114,21.89686576
1,6,157,2,"C6521",2,3,39,44,NA,NA,NA,NA
1,6,158,2,"C6612",2,3,39,43,19.9,25.6,0.339729602,89.58337279
1,6,159,2,"C6269",2,3,39,42,9.5,16,0.051945334,11.74069419
1,6,160,2,"C6586",2,3,39,41,16.6,24.8,0.235197262,62.01921727
1,6,161,2,"C6498",2,3,39,40,23.3,29.4,0.529074891,139.5118734
1,6,162,2,"C6603",2,3,39,39,14.2,23.6,0.167167148,44.08034169
1,6,163,2,"C6600",2,3,39,38,19.3,27.6,0.349181752,78.92212486
1,6,164,2,"C6619",2,3,39,37,15.9,24.6,0.215386252,56.79524768
1,6,165,2,"C6550",2,3,39,36,11.5,19.6,0.092385744,24.36121697
1,6,166,2,"C6506",2,3,39,35,14.8,24.6,0.188855672,49.79939346
1,6,167,2,"C6588",2,3,39,34,16.6,24,0.226783094,59.80048343
1,6,168,2,"C6234",2,3,39,33,9.4,16.4,0.052364218,13.80793206
1,6,169,2,"C6516",2,3,39,32,12.1,24,0.127006019,33.49024476
1,6,170,2,"C6607",2,3,39,31,22,29.2,0.472614982,124.6239478
1,6,171,2,"C6576",2,3,39,30,13.8,24.4,0.164620311,43.40876579
1,6,172,2,"C6537",2,3,39,29,16.6,26.6,0.254238268,67.04014434
1,6,173,2,"C6578",2,3,39,28,20.4,29.2,0.411510742,108.5113575
1,6,174,2,"C6524",2,3,39,27,13.4,24.4,0.155977258,41.1296771
1,6,175,2,"C6406",2,3,39,26,15.6,25.4,0.215522091,56.8310673
1,6,176,2,"C6589",2,3,39,25,11.6,22.4,0.108875523,28.70941037
1,6,177,2,"C6497",2,3,39,24,21.8,28.8,0.457698875,120.6907161
1,6,178,2,"C6494",2,3,39,23,13.7,24.6,0.163919672,43.22401399
1,6,179,2,"C6491",2,3,39,22,7.7,16,0.035340088,9.318835493
1,6,180,2,"C6587",2,3,39,21,14,24.6,0.170561114,44.9752973
1,6,181,2,"C6525",2,3,39,20,16,24.4,0.215909385,56.93319286
1,6,182,2,"C6604",2,3,39,19,22.3,28.6,0.473450645,124.8443038
1,6,183,2,"C6595",2,3,39,18,15.1,24,0.190631726,50.26772143
1,6,184,2,"C6549",2,3,39,17,11.2,20.6,0.093017993,24.52793484
1,6,185,2,"C6522",2,3,39,16,17.7,26.8,0.288368048,76.03983343
1,6,186,2,"C6493",2,3,39,15,16.9,24.8,0.243049453,64.08976324
1,6,187,2,"C6517",2,3,39,14,15.7,25.6,0.219970484,58.00406496
1,6,188,2,"C6507",2,3,39,13,14.8,23.2,0.176952809,46.66072494
1,6,189,2,"C6545",2,3,39,12,12.6,23.8,0.13552817,15.31605119
1,6,190,2,"C6492",2,3,39,11,14.5,22.6,0.16554172,43.65173223
1,6,191,2,"C6508",2,3,39,10,13.6,22.4,0.145744683,21.960827
1,6,192,2,"C6561",2,3,39,9,8.9,16.4,0.047370764,12.491207
1,6,193,2,"C6526",2,3,39,8,11.5,20.4,0.096584657,25.46842917
1,6,194,2,"C6542",2,3,39,7,19.1,27.2,0.337064163,88.88052265
1,6,195,2,"C6596",2,3,39,6,17.5,27.6,0.291803754,76.94579558
1,6,196,2,"C6599",2,3,39,5,14.5,24.4,0.180253686,47.53113384
1,6,197,2,"C6512",2,3,39,4,9.3,16,0.049957817,13.17338771
1,6,198,2,"C6617",2,3,39,3,14.6,24.4,0.182539559,48.13389605
1,6,199,2,"C6580",2,3,39,2,19.4,27.6,0.352506208,92.9524389
1,6,200,2,"C6563",2,3,39,1,16.7,26.8,0.259201704,58.58481761
1,6,201,3,"C6764",2,3,38,1,15.3,24.4,0.1989063,52.44964569
1,6,202,3,"C6629",2,3,38,2,20.8,28.6,0.416702141,109.8802785
1,6,203,3,"C6719",2,3,38,3,13.8,24.6,0.16612016,43.80426111
1,6,204,3,"C6775",2,3,38,4,9.4,17,0.054496971,14.37031804
1,6,205,3,"C6699",2,3,38,5,15.3,27,0.222589667,50.30975806
1,6,206,3,"C6662",2,3,38,6,18.2,28.6,0.32620853,86.01799854
1,6,207,3,"C6783",2,3,38,7,16.7,25.2,0.242066804,45.59332032
1,6,208,3,"C6749",2,3,38,8,15.8,24.6,0.212908998,56.1420202
1,6,209,3,"57",2,3,38,9,9.7,18.6,0.06379554,16.82225977
1,6,210,3,"C6763",2,3,38,10,12.9,24.8,0.148124259,39.0589183
1,6,211,3,"C6756",2,3,38,11,10.3,0,0.074692931,16.88211021
1,6,212,3,"C6639",2,3,38,12,9,16.6,0.049006803,12.92261459
1,6,213,3,"C6744",2,3,38,13,19.3,28.6,0.363265965,95.78968144
1,6,214,3,"C6653",2,3,38,14,14.1,24.8,0.17436313,45.97785173
1,6,215,3,"386",2,3,38,15,17.5,25.6,0.268407369,70.77639771
1,6,216,3,"C6640",2,3,38,16,16.3,29,0.270645182,71.36648713
1,6,217,3,"C6780",2,3,38,17,18,26.8,0.29739288,78.41959335
1,6,218,3,"C6690",2,3,38,18,7.1,14.8,0.027928661,7.364514679
1,6,219,3,"C6765",2,3,38,19,12.6,20.6,0.115440192,30.44044939
1,6,220,3,"1274",2,3,38,20,15,26.4,0.209359546,47.31948364
1,6,221,3,"C6751",2,3,38,21,12.8,20.6,0.118822143,31.33223693
1,6,222,3,"C6660",2,3,38,22,14,24,0.165945494,43.75820347
1,6,223,3,"1128",2,3,38,23,NA,NA,NA,NA
1,6,224,3,"C6638",2,3,38,24,18.6,26.8,0.315820959,83.27889752
1,6,225,3,"C6722",2,3,38,25,9.2,16.6,0.05102207,13.45402071
1,6,226,3,"1046",2,3,38,26,14,25,0.173645165,45.78853134
1,6,227,3,"C6721",2,3,38,27,15.4,25.4,0.210482926,55.50228867
1,6,228,3,"C6703",2,3,38,28,10.3,18.8,0.07206809,19.00365039
1,6,229,3,"C6738",2,3,38,29,5.7,10.2,0.012346666,2.325496525
1,6,230,3,"C6730",2,3,38,30,12.2,19.6,0.10295731,23.27043039
1,6,231,3,"C6745",2,3,38,31,10.9,22.4,0.097133043,25.61303342
1,6,232,3,"C6675",2,3,38,32,14,24.6,0.170561114,38.55025483
1,6,233,3,"C6771",2,3,38,33,20.1,28.8,0.394392373,59.42709187
1,6,234,3,"C7074",2,3,38,34,15.3,25.8,0.21162585,55.8036665
1,6,235,3,"C6692",2,3,38,35,15.1,25.4,0.203025946,53.53595588
1,6,236,3,"C6757",2,3,38,36,15.3,26.4,0.217100841,57.24736811
1,6,237,3,"C6656",2,3,38,37,9.4,18.6,0.060224575,15.88063142
1,6,238,3,"C6686",2,3,38,38,17.3,28.6,0.29724265,78.37997924
1,6,239,3,"C6762",2,3,38,39,16.9,26.8,0.264921783,69.85728287
1,6,240,3,"C6728",2,3,38,40,15.9,26.4,0.232965721,61.43078192
1,6,241,3,"C6632",2,3,38,41,6.2,10.8,0.015349156,4.047422302
1,6,242,3,"C6688",2,3,38,42,12.7,24.8,0.143940771,32.53352003
1,6,243,3,"C6642",2,3,38,43,19.2,28.6,0.359822322,94.88162647
1,6,244,3,"C6782",2,3,38,44,16.4,26.4,0.246573896,65.01912452
1,6,245,3,"C6633",2,3,38,45,18.3,28.6,0.329502403,86.88656058
1,6,246,3,"C6625",2,3,38,46,10.9,18.4,0.07806409,20.58473691
1,6,247,3,"C6707",2,3,38,47,6.2,12.8,0.018538021,4.888294676
1,6,248,3,"C6663",2,3,38,48,14.5,26.8,0.200056711,52.75299779
1,6,249,3,"C6733",2,3,38,49,16.2,28.8,0.265558855,70.02527248
1,6,250,3,"C6652",2,3,38,50,20.9,28.6,0.420382764,110.8508227
1,6,251,3,"C6612",2,3,37,50,13.7,22.4,0.147715616,38.95116311
1,6,252,3,"C6604",2,3,37,49,17,27.4,0.274472615,72.37574363
1,6,253,3,"C6494",2,3,37,48,17.3,26.4,0.271950152,71.71059497
1,6,254,3,"C6491",2,3,37,47,13.1,24.6,0.150997621,39.81659554
1,6,255,3,"C6517",2,3,37,46,16.1,26.4,0.238366843,62.8550048
1,6,256,3,"C6555",2,3,37,45,8.3,16.4,0.041680445,10.9907257
1,6,257,3,"C6526",2,3,37,44,11.8,22.6,0.113457059,29.91751666
1,6,258,3,"C6522",2,3,37,43,15,26.6,0.211122446,55.67092373
1,6,259,3,"C6578",2,3,37,42,23.4,29.2,0.529216996,139.549345
1,6,260,3,"C6600",2,3,37,41,NA,NA,NA,NA
1,6,261,3,"C6543",2,3,37,40,21.3,30,0.458987351,121.0304748
1,6,262,3,"C6563",2,3,37,39,7.5,14.2,0.029493388,6.666100998
1,6,263,3,"C6270",2,3,37,38,9.5,16.6,0.054114026,14.26933931
1,6,264,3,"C6524",2,3,37,37,16.7,25.6,0.246339501,64.95731679
1,6,265,3,"C6550",2,3,37,36,14.6,24.6,0.184202668,48.57244181
1,6,266,3,"C6588",2,3,37,35,16.1,26.6,0.240373997,63.38427175
1,6,267,3,"C6507",2,3,37,34,14.3,24.8,0.178924688,47.18068993
1,6,268,3,"C6607",2,3,37,33,19.4,29,0.372427418,98.20546721
1,6,269,3,"C6493",2,3,37,32,9.9,17.2,0.060713313,16.00950682
1,6,270,3,"C6586",2,3,37,31,11.8,20.6,0.102358104,26.99083081
1,6,271,3,"C6512",2,3,37,30,16.7,26,0.250619617,66.08594154
1,6,272,3,"C6498",2,3,37,29,18.1,25.4,0.283043991,74.63593173
1,6,273,3,"C6489",2,3,37,28,16.4,26.4,0.246573896,65.01912452
1,6,274,3,"C6497",2,3,37,27,13.5,22.6,0.145212843,38.29120614
1,6,275,3,"C6617",2,3,37,26,9.9,15.4,0.053696479,14.15923616
1,6,276,3,"C6506",2,3,37,25,16.4,24.8,0.230027669,60.6560463
1,6,277,3,"C6619",2,3,37,24,17.8,28.6,0.313183688,82.58347514
1,6,278,3,"C6603",2,3,37,23,9.2,15,0.045588359,12.02120432
1,6,279,3,"C6605",2,3,37,22,17.9,28,0.309050747,81.49365898
1,6,280,3,"C6596",2,3,37,21,9.6,18.6,0.062594832,16.50564486
1,6,281,3,"C6580",2,3,37,20,21,26.8,0.394529994,104.0337002
1,6,282,3,"C6545",2,3,37,19,NA,NA,NA,NA
1,6,283,3,"C6587",2,3,37,18,14.6,25,0.187533383,49.45071868
1,6,284,3,"C6234",2,3,37,17,12.4,20.6,0.112102692,29.56038344
1,6,285,3,"C6269",2,3,37,16,14.5,23.2,0.17043175,38.52101609
1,6,286,3,"C6561",2,3,37,15,18.5,28.6,0.336135247,88.63557669
1,6,287,3,"C6542",2,3,37,14,12.4,19.8,0.107276361,28.28772715
1,6,288,3,"C6595",2,3,37,13,16.9,26.4,0.260532356,68.69983374
1,6,289,3,"C6525",2,3,37,12,18.1,27.4,0.307911291,81.19319545
1,6,290,3,"C6571",2,3,37,11,18,27.6,0.307272159,81.02466253
1,6,291,3,"C6576",2,3,37,10,12.1,23.8,0.125830666,33.18031574
1,6,292,3,"C6549",2,3,37,9,21.8,29.4,0.468305181,123.4874954
1,6,293,3,"C6521",2,3,37,8,7.3,12.8,0.025010267,2.826412628
1,6,294,3,"C6537",2,3,37,7,19.9,28.6,0.384240377,101.3204288
1,6,295,3,"C6406",2,3,37,6,14,22.6,0.15522598,40.93157254
1,6,296,3,"C6492",2,3,37,5,12.4,20.6,0.112102692,29.56038344
1,6,297,3,"C6516",2,3,37,4,17.3,26.8,0.276531946,72.91876915
1,6,298,3,"C6599",2,3,37,3,10.8,18.4,0.076755963,20.23979651
1,6,299,3,"C6508",2,3,37,2,NA,NA,NA,NA
1,6,300,3,"C6589",2,3,37,1,19.4,28.6,0.366724512,96.70166666
1,6,301,4,"57",2,3,36,1,11.8,20.6,0.102358104,26.99083081
1,6,302,4,"C6703",2,3,36,2,13.1,17.2,0.101463142,26.75483793
1,6,303,4,"C6765",2,3,36,3,16.6,27.2,0.260617627,68.72231905
1,6,304,4,"C6782",2,3,36,4,13.8,20.6,0.136394682,35.96594349
1,6,305,4,"C6699",2,3,36,5,11.5,21.6,0.102917195,23.26136361
1,6,306,4,"1046",2,3,36,6,9.2,18.4,0.057204741,15.08433072
1,6,307,4,"C6722",2,3,36,7,8.8,14.6,0.04077702,10.75250136
1,6,308,4,"C6640",2,3,36,8,11,16.4,0.069855525,18.42021863
1,6,309,4,"C6707",2,3,36,9,8.8,14.8,0.041398101,10.91627428
1,6,310,4,"C6662",2,3,36,10,17.2,26.8,0.273608189,72.14780317
1,6,311,4,"C6638",2,3,36,11,10.3,18.6,0.071216787,18.77916999
1,6,312,4,"C6763",2,3,36,12,14.3,22.8,0.162966707,42.97272659
1,6,313,4,"C6783",2,3,36,13,14.7,25.4,0.193273897,36.4031686
1,6,314,4,"C6764",2,3,36,14,15.6,24.8,0.209873216,55.34151405
1,6,315,4,"C6745",2,3,36,15,14.8,25.8,0.199118352,52.5055616
1,6,316,4,"C6688",2,3,36,16,12.6,22.8,0.129216386,29.20551177
1,6,317,4,"C6757",2,3,36,17,11.6,22.6,0.109956094,28.99434651
1,6,318,4,"1128",2,3,36,18,16.6,28.4,0.273422981,61.79911324
1,6,319,4,"C6771",2,3,36,19,15,26.8,0.212886818,32.07781226
1,6,320,4,"C6653",2,3,36,20,14.2,25,0.17822058,46.99502357
1,6,321,4,"C6780",2,3,36,21,14.5,24.8,0.183539736,48.39763299
1,6,322,4,"C6738",2,3,36,22,7.2,13.4,0.025658932,4.832863753
1,6,323,4,"C6744",2,3,36,23,12.9,24.6,0.146797671,38.70910992
1,6,324,4,"C6632",2,3,36,24,13.5,24.4,0.158118148,41.69420893
1,6,325,4,"C6719",2,3,36,25,15,24.4,0.191813779,50.57941711
1,6,326,4,"C6749",2,3,36,26,12.7,22.6,0.129825853,34.23380759
1,6,327,4,"C6686",2,3,36,27,18,28.6,0.319665952,84.29278456
